city,state,county,street1,street2,zipcode,latitude,longitude,province,footnotes,isvalidated,dpvfootnotes,dpvmatchcode,lasclinkcode,lasclinkindicator,latlongprecision,suitelinkmatch
CASTLE ROCK,"{""code"": ""CO"", ""name"": ""Colorado""}",Douglas,5650 ALLEN WAY,,80108,39.41148,-104.86015,,"H - ZIP+4 information indicates that this address is a building. The address as submitted does not contain a secondary (apartment, suite, etc.) number. SmartyStreets recommends that the customer check the accuracy of the submitted address and add the missing secondary number to ensure the correct Delivery Point Barcode (DPBC) | ",TRUE,"AA - City/state/ZIP + street are all valid | N1 - Confirmed with missing secondary information; address is valid but it also needs a secondary number (apartment, suite, etc.) | ","D - Confirmed - Missing Secondary Info; the address was DPV confirmed, but it is missing secondary information (apartment, suite, etc.)",,,Zip7,FALSE
BOULDER,"{""code"": ""CO"", ""name"": ""Colorado""}",Boulder,3960 BROADWAY,,80304,40.04706,-105.28144,,"L - An address component (i.e., directional or suffix only) was added, changed, or deleted in order to achieve a match | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
OREM,"{""code"": ""UT"", ""name"": ""Utah""}",,1375 S STATE ST,,84097,0,0,,,FALSE,,,,,,FALSE
DENVER,"{""code"": ""CO"", ""name"": ""Colorado""}",,480 E 55TH AVE SUITE 100,,80216,0,0,,,FALSE,,,,,,FALSE
LONE TREE,"{""code"": ""CO"", ""name"": ""Colorado""}",Douglas,10018 COMMONS ST.,,80124,39.53757,-104.88582,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip8,FALSE
DENVER,"{""code"": ""CO"", ""name"": ""Colorado""}",Denver,4700 W. 38TH AVE.,,80212,39.76927,-105.04788,,"H - ZIP+4 information indicates that this address is a building. The address as submitted does not contain a secondary (apartment, suite, etc.) number. SmartyStreets recommends that the customer check the accuracy of the submitted address and add the missing secondary number to ensure the correct Delivery Point Barcode (DPBC) | N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,"AA - City/state/ZIP + street are all valid | N1 - Confirmed with missing secondary information; address is valid but it also needs a secondary number (apartment, suite, etc.) | ","D - Confirmed - Missing Secondary Info; the address was DPV confirmed, but it is missing secondary information (apartment, suite, etc.)",,,Zip9,FALSE
STAPLETON,"{""code"": ""CO"", ""name"": ""Colorado""}",Denver,3555 N CENTRAL PARK BLVD,,80238,39.75522,-104.88957,,"L - An address component (i.e., directional or suffix only) was added, changed, or deleted in order to achieve a match | V - The city and state in the submitted address could not be verified as corresponding to the given 5-digit ZIP Code. This comment does not necessarily denote an error; however, SmartyStreets recommends that the customer check the accuracy of the city and state in the submitted address | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip6,FALSE
SANTA FE,"{""code"": ""NM"", ""name"": ""New Mexico""}",Santa Fe,753 CERRILLOS ROAD,,87501,35.68085,-105.94709,,"A - The address was found to have a different 5-digit ZIP Code than given in the submitted list. The correct ZIP Code is shown in the ZIP Code field | N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
DENVER,"{""code"": ""CO"", ""name"": ""Colorado""}",Denver,3625 E. COLFAX AVE.,,80206,39.74063,-104.94451,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,N  No match; a new address could not be furnished; the input record could not be matched to a record in the master file | ,Zip9,FALSE
GREELEY,"{""code"": ""CO"", ""name"": ""Colorado""}",Weld,4759 W. 29TH ST,UNIT B,80634,40.38944,-104.75847,,"L - An address component (i.e., directional or suffix only) was added, changed, or deleted in order to achieve a match | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
BOULDER,"{""code"": ""CO"", ""name"": ""Colorado""}",Boulder,2950 BASELINE RD,,80303,39.99815,-105.25375,,,TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
STOCKBRIDGE,"{""code"": ""GA"", ""name"": ""Georgia""}",Henry,657 RED OAK ROAD,,30281,33.52833,-84.22876,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
SANTA FE,"{""code"": ""NM"", ""name"": ""New Mexico""}",,3201 ZAFARANO DR.,SUITE # 20,87507,0,0,,,FALSE,,,,,,FALSE
SANTA FE,"{""code"": ""NM"", ""name"": ""New Mexico""}",,199 PASEO DE PERALTA,,87501,0,0,,,FALSE,,,,,,FALSE
COLORADO SPRINGS,"{""code"": ""CO"", ""name"": ""Colorado""}",,1730 DUBLIN BLVD.,,80918,0,0,,,FALSE,,,,,,FALSE
DENVER,"{""code"": ""CO"", ""name"": ""Colorado""}",,3625 E. COLFAX AVE.,,80206,0,0,,,FALSE,,,,,,FALSE
DENVER,"{""code"": ""CO"", ""name"": ""Colorado""}",,3625 E. COLFAX AVE.,,80206,0,0,,,FALSE,,,,,,FALSE
ENGLEWOOD,"{""code"": ""CO"", ""name"": ""Colorado""}",,5001 S. BROADWAY,,80113,0,0,,,FALSE,,,,,,FALSE
DENVER,"{""code"": ""CO"", ""name"": ""Colorado""}",,3625 E. COLFAX AVE.,,80206,0,0,,,FALSE,,,,,,FALSE
ENGLEWOOD,"{""code"": ""CO"", ""name"": ""Colorado""}",,5001 S. BROADWAY,,80113,0,0,,,FALSE,,,,,,FALSE
CENTENNIAL,"{""code"": ""CO"", ""name"": ""Colorado""}",Arapahoe,20831 E. SMOKY HILL RD,,80015,39.60866,-104.74567,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
ALBUQUERQUE,"{""code"": ""NM"", ""name"": ""New Mexico""}",,2801 EUBANK BLVD NE,,87112,0,0,,,FALSE,,,,,,FALSE
FORT COLLINS,"{""code"": ""CO"", ""name"": ""Colorado""}",,2601 S. LEMAY AVE.,,80525,0,0,,,FALSE,,,,,,FALSE
SANTA FE,"{""code"": ""NM"", ""name"": ""New Mexico""}",,199 PASEO DE PERALTA,,87501,0,0,,,FALSE,,,,,,FALSE
ENGLEWOOD,"{""code"": ""CO"", ""name"": ""Colorado""}",,5001 S. BROADWAY,,80113,0,0,,,FALSE,,,,,,FALSE
ROMEOVILLE,"{""code"": ""IL"", ""name"": ""Illinois""}",,TEMPLATE,900 N SCHMIDT RD,60446,0,0,,,FALSE,,,,,,FALSE
ENGLEWOOD,"{""code"": ""CO"", ""name"": ""Colorado""}",,5001 S. BROADWAY,,80113,0,0,,,FALSE,,,,,,FALSE
RIO RANCHO,"{""code"": ""NM"", ""name"": ""New Mexico""}",,4300 RIDGECREST DRIVE SE,,87144,0,0,,,FALSE,,,,,,FALSE
LAS LUNAS,"{""code"": ""NM"", ""name"": ""New Mexico""}",,2351 MAIN STREET SW,,87031,0,0,,,FALSE,,,,,,FALSE
ALBUQUERQUE,"{""code"": ""NM"", ""name"": ""New Mexico""}",,11825 LOMAS NE,,87112,0,0,,,FALSE,,,,,,FALSE
STAPLETON,"{""code"": ""CO"", ""name"": ""Colorado""}",Denver,3555 N CENTRAL PARK BLVD,,80238,39.75522,-104.88957,,"L - An address component (i.e., directional or suffix only) was added, changed, or deleted in order to achieve a match | V - The city and state in the submitted address could not be verified as corresponding to the given 5-digit ZIP Code. This comment does not necessarily denote an error; however, SmartyStreets recommends that the customer check the accuracy of the city and state in the submitted address | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip6,FALSE
SANTA FE,"{""code"": ""NM"", ""name"": ""New Mexico""}",,199 PASEO DE PERALTA,,87501,0,0,,,FALSE,,,,,,FALSE
GREELEY,"{""code"": ""CO"", ""name"": ""Colorado""}",Weld,2819 35TH AVENUE,,90634,40.38902,-104.73676,,"A - The address was found to have a different 5-digit ZIP Code than given in the submitted list. The correct ZIP Code is shown in the ZIP Code field | N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
CHEYENNE,"{""code"": ""WY"", ""name"": ""Wyoming""}",Laramie,5116 FRONTIER MALL DRIVE,,82009,41.16558,-104.8001,,"H - ZIP+4 information indicates that this address is a building. The address as submitted does not contain a secondary (apartment, suite, etc.) number. SmartyStreets recommends that the customer check the accuracy of the submitted address and add the missing secondary number to ensure the correct Delivery Point Barcode (DPBC) | N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,"AA - City/state/ZIP + street are all valid | N1 - Confirmed with missing secondary information; address is valid but it also needs a secondary number (apartment, suite, etc.) | ","D - Confirmed - Missing Secondary Info; the address was DPV confirmed, but it is missing secondary information (apartment, suite, etc.)",,,Zip9,FALSE
ALBUQUERQUE,"{""code"": ""NM"", ""name"": ""New Mexico""}",Bernalillo,13150 CENTRAL AVE. SE,,87123,35.06848,-106.501,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
COLORADO SPRINGS,"{""code"": ""CO"", ""name"": ""Colorado""}",El Paso,1730 DUBLIN BLVD.,,80918,38.92624,-104.79627,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
WESTMINSTER,"{""code"": ""CO"", ""name"": ""Colorado""}",Broomfield,5150 W. 120TH AVE.,,80020,39.91354,-105.04744,,"H - ZIP+4 information indicates that this address is a building. The address as submitted does not contain a secondary (apartment, suite, etc.) number. SmartyStreets recommends that the customer check the accuracy of the submitted address and add the missing secondary number to ensure the correct Delivery Point Barcode (DPBC) | N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,"AA - City/state/ZIP + street are all valid | N1 - Confirmed with missing secondary information; address is valid but it also needs a secondary number (apartment, suite, etc.) | ","D - Confirmed - Missing Secondary Info; the address was DPV confirmed, but it is missing secondary information (apartment, suite, etc.)",,,Zip8,FALSE
BOISE,"{""code"": ""ID"", ""name"": ""Idaho""}",Ada,1195 N MILWAUKEE ST,,83701,43.61523,-116.28562,,A - The address was found to have a different 5-digit ZIP Code than given in the submitted list. The correct ZIP Code is shown in the ZIP Code field | ,TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
SANTA FE,"{""code"": ""NM"", ""name"": ""New Mexico""}",Santa Fe,1345 CERRILLOS RD.,,87505,35.6723,-105.96227,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
LAKEWOOD,"{""code"": ""CO"", ""name"": ""Colorado""}",Jefferson,12612 W ALAMEDA PKWY,,80228,39.70255,-105.13849,,,TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
ENGLEWOOD,"{""code"": ""CO"", ""name"": ""Colorado""}",Arapahoe,9670 E ARAPAHOE ROAD,,80112,39.59493,-104.87697,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip9,FALSE
DENVER,"{""code"": ""CO"", ""name"": ""Colorado""}",Denver,197 E. MISSISSIPPI AVENUE,,80209,39.69943,-104.98197,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip8,FALSE
JACKSONVILLE,"{""code"": ""FL"", ""name"": ""Florida""}",,DO NOT SHIP,,32258,0,0,,,FALSE,,,,,,FALSE
RIO RANCHO,"{""code"": ""NM"", ""name"": ""New Mexico""}",Sandoval,7800 ENCHANTED HILLS,,87144,35.32239,-106.57834,,"H - ZIP+4 information indicates that this address is a building. The address as submitted does not contain a secondary (apartment, suite, etc.) number. SmartyStreets recommends that the customer check the accuracy of the submitted address and add the missing secondary number to ensure the correct Delivery Point Barcode (DPBC) | L - An address component (i.e., directional or suffix only) was added, changed, or deleted in order to achieve a match | ",TRUE,"AA - City/state/ZIP + street are all valid | N1 - Confirmed with missing secondary information; address is valid but it also needs a secondary number (apartment, suite, etc.) | ","D - Confirmed - Missing Secondary Info; the address was DPV confirmed, but it is missing secondary information (apartment, suite, etc.)",,,Zip9,FALSE
PHOENIX,"{""code"": ""AZ"", ""name"": ""Arizona""}",Maricopa,5455 E HIGH STREET,SUITE 111,85054,33.67597,-111.96528,,"N - The delivery address was standardized. For example, if STREET was in the delivery address, SmartyStreets will return ST as its standard spelling | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip8,FALSE
STAPLETON,"{""code"": ""CO"", ""name"": ""Colorado""}",Denver,3555 N CENTRAL PARK BLVD,,80238,39.75522,-104.88957,,"L - An address component (i.e., directional or suffix only) was added, changed, or deleted in order to achieve a match | V - The city and state in the submitted address could not be verified as corresponding to the given 5-digit ZIP Code. This comment does not necessarily denote an error; however, SmartyStreets recommends that the customer check the accuracy of the city and state in the submitted address | ",TRUE,AA - City/state/ZIP + street are all valid | BB - ZIP+4 matched; confirmed entire address; address is valid | ,Y - Confirmed; entire address was DPV confirmed deliverable,,,Zip6,FALSE
